crate,file,item_kind,item_name,outcome,gap_summary
libsugar,implementations/rust/libsugar/src/promotion_decision_registry.rs,struct,PromotionSummary,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/substrate_default_cids.rs,const,CONTRACT_OBSERVATION_CONCEPT_CID,handles-fully,
libsugar,implementations/rust/libsugar/src/substrate_default_cids.rs,const,LOG_EMIT_CONCEPT_CID,handles-fully,
libsugar,implementations/rust/libsugar/src/transport.rs,enum,TransportError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/transport.rs,fn,impl OperationTransport::new,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/transport.rs,fn,impl TermTransport::new,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/transport.rs,fn,impl TermTransport::operation,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/transport.rs,fn,transport_term,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/transport.rs,impl,impl OperationTransport,handles-fully,
libsugar,implementations/rust/libsugar/src/transport.rs,impl,impl TermTransport,handles-fully,
libsugar,implementations/rust/libsugar/src/transport.rs,struct,OperationTransport,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/transport.rs,struct,TermTransport,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Default) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/witness_registry.rs,enum,WitnessRegistryError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , thiserror :: Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/witness_registry.rs,fn,impl WitnessRegistry::admit,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
libsugar,implementations/rust/libsugar/src/witness_registry.rs,fn,impl WitnessRegistry::admit_json_str,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
